Unit,time,opSetting1,opSetting2,opSetting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,RUL
39,114,-0.0018,-0.0003,100.0,518.67,642.21,1581.64,1392.56,14.62,21.6,555.1,2388.0,9053.84,1.3,47.08,522.28,2387.96,8139.22,8.3829,0.03,392,2388,100.0,39.03,23.4862,288
39,115,-0.0016,0.0002,100.0,518.67,642.03,1588.49,1395.81,14.62,21.6,554.88,2388.05,9053.47,1.3,47.06,523.68,2387.99,8139.51,8.3696,0.03,390,2388,100.0,38.99,23.3652,288
39,116,0.001,0.0004,100.0,518.67,642.13,1581.84,1399.13,14.62,21.6,555.31,2387.99,9055.67,1.3,47.32,523.5,2388.04,8134.06,8.3689,0.03,392,2388,100.0,39.14,23.4267,288
39,117,0.0003,-0.0003,100.0,518.67,642.35,1581.83,1399.74,14.62,21.61,555.89,2388.05,9052.15,1.3,47.19,523.12,2388.04,8135.86,8.3549,0.03,390,2388,100.0,39.11,23.5286,288
39,118,0.0021,0.0001,100.0,518.67,641.99,1583.22,1395.02,14.62,21.6,555.11,2388.0,9060.44,1.3,47.05,522.44,2388.0,8133.07,8.3717,0.03,390,2388,100.0,39.16,23.4683,288
39,119,0.0022,-0.0,100.0,518.67,641.67,1582.68,1399.94,14.62,21.6,554.69,2388.0,9057.46,1.3,47.22,522.78,2387.97,8134.86,8.4133,0.03,392,2388,100.0,38.95,23.4226,288
39,120,0.0034,-0.0002,100.0,518.67,641.85,1584.53,1396.6,14.62,21.6,554.59,2387.93,9054.95,1.3,46.94,522.92,2388.03,8136.6,8.3769,0.03,392,2388,100.0,39.11,23.4558,288
39,121,0.0016,-0.0004,100.0,518.67,642.19,1580.2,1393.44,14.62,21.6,555.21,2387.97,9051.31,1.3,47.29,522.64,2388.05,8134.65,8.3789,0.03,391,2388,100.0,39.09,23.5367,288
39,122,-0.0006,-0.0004,100.0,518.67,642.24,1582.62,1393.68,14.62,21.6,554.38,2387.99,9049.73,1.3,47.23,523.23,2387.99,8137.82,8.3935,0.03,390,2388,100.0,39.14,23.4723,288
39,123,-0.0021,-0.0002,100.0,518.67,641.52,1585.37,1402.92,14.62,21.6,555.05,2388.01,9045.61,1.3,47.16,522.89,2388.0,8136.26,8.3538,0.03,391,2388,100.0,38.9,23.4408,288
39,124,-0.0029,0.0003,100.0,518.67,642.09,1581.62,1400.56,14.62,21.6,555.33,2388.05,9051.46,1.3,47.12,523.07,2387.98,8139.72,8.3774,0.03,392,2388,100.0,39.23,23.408,288
39,125,-0.0036,-0.0002,100.0,518.67,641.95,1583.45,1395.0,14.62,21.6,555.75,2388.02,9051.96,1.3,47.23,523.59,2387.98,8140.73,8.4004,0.03,391,2388,100.0,38.88,23.4651,288
39,126,0.0005,-0.0005,100.0,518.67,642.22,1581.17,1401.31,14.62,21.6,554.43,2388.07,9057.89,1.3,47.11,523.25,2388.02,8138.35,8.3907,0.03,391,2388,100.0,39.07,23.5476,288
39,127,-0.0005,0.0001,100.0,518.67,641.78,1578.87,1407.44,14.62,21.6,555.27,2388.01,9055.06,1.3,47.12,523.06,2388.0,8140.75,8.3769,0.03,391,2388,100.0,39.08,23.4275,288
39,128,0.0002,-0.0004,100.0,518.67,642.43,1585.81,1400.4,14.62,21.6,555.15,2388.04,9052.97,1.3,47.03,523.17,2388.07,8136.1,8.3954,0.03,391,2388,100.0,39.04,23.4689,288
39,129,-0.0025,-0.0001,100.0,518.67,642.01,1584.45,1394.06,14.62,21.6,555.6,2387.99,9047.94,1.3,47.1,523.35,2387.97,8138.35,8.3918,0.03,391,2388,100.0,39.1,23.4701,288
39,130,0.0032,0.0004,100.0,518.67,642.05,1580.36,1390.93,14.62,21.6,555.01,2387.95,9053.0,1.3,47.2,522.96,2388.01,8140.18,8.3896,0.03,390,2388,100.0,39.13,23.5751,288
39,131,0.0015,-0.0001,100.0,518.67,641.85,1579.81,1402.24,14.62,21.6,554.91,2387.95,9051.92,1.3,47.11,522.94,2388.02,8136.62,8.3597,0.03,393,2388,100.0,39.17,23.4797,288
39,132,0.0005,0.0003,100.0,518.67,642.28,1579.67,1393.45,14.62,21.6,555.5,2388.01,9054.83,1.3,47.04,522.68,2388.05,8141.66,8.357,0.03,391,2388,100.0,39.06,23.4789,288
39,133,0.0013,0.0003,100.0,518.67,642.25,1583.46,1393.68,14.62,21.6,555.93,2388.04,9049.57,1.3,47.08,523.47,2388.05,8144.42,8.37,0.03,392,2388,100.0,39.09,23.536,288
39,134,0.0018,0.0001,100.0,518.67,641.77,1582.4,1394.22,14.62,21.6,555.47,2388.04,9048.34,1.3,47.12,522.79,2388.02,8142.65,8.4288,0.03,392,2388,100.0,38.92,23.4967,288
39,135,-0.0016,0.0,100.0,518.67,641.44,1583.08,1394.55,14.62,21.6,555.62,2387.99,9055.51,1.3,47.06,522.93,2388.0,8140.41,8.3839,0.03,391,2388,100.0,39.01,23.2654,288
39,136,0.0043,-0.0003,100.0,518.67,642.08,1583.45,1396.25,14.62,21.6,554.89,2387.99,9056.24,1.3,47.21,523.13,2388.06,8142.05,8.3379,0.03,391,2388,100.0,38.93,23.4954,288
39,137,0.0005,0.0003,100.0,518.67,641.47,1578.69,1401.35,14.62,21.6,555.44,2388.0,9057.8,1.3,47.28,523.21,2388.07,8135.07,8.3552,0.03,390,2388,100.0,38.96,23.4556,288
39,138,-0.0046,-0.0003,100.0,518.67,642.22,1585.2,1398.07,14.62,21.6,555.68,2388.0,9056.42,1.3,47.22,523.18,2388.02,8143.57,8.3629,0.03,392,2388,100.0,39.22,23.4779,288
39,139,0.0023,0.0002,100.0,518.67,642.79,1589.5,1402.11,14.62,21.61,555.48,2388.05,9049.54,1.3,47.14,523.78,2388.0,8141.88,8.3985,0.03,391,2388,100.0,39.05,23.5342,288
39,140,-0.0005,-0.0005,100.0,518.67,642.23,1586.67,1394.72,14.62,21.6,554.76,2387.99,9058.65,1.3,47.16,523.17,2388.01,8139.63,8.3755,0.03,391,2388,100.0,39.12,23.5355,288
39,141,-0.0015,-0.0001,100.0,518.67,641.86,1581.77,1385.82,14.62,21.6,554.85,2388.01,9053.9,1.3,47.01,522.83,2388.02,8136.0,8.3555,0.03,392,2388,100.0,39.16,23.3117,288
39,142,0.0019,-0.0001,100.0,518.67,642.23,1581.91,1398.0,14.62,21.6,555.23,2388.01,9053.08,1.3,47.24,523.35,2388.03,8139.43,8.3817,0.03,392,2388,100.0,39.15,23.5716,288
39,143,0.0031,-0.0,100.0,518.67,642.03,1585.05,1399.86,14.62,21.6,555.45,2387.99,9047.11,1.3,47.22,523.52,2387.99,8142.17,8.3952,0.03,393,2388,100.0,39.0,23.386,288
39,144,0.0001,0.0002,100.0,518.67,641.93,1579.12,1395.34,14.62,21.6,555.15,2388.0,9058.06,1.3,47.2,523.53,2387.96,8138.89,8.399,0.03,391,2388,100.0,39.14,23.5133,288
39,145,-0.0021,-0.0004,100.0,518.67,642.09,1587.69,1403.45,14.62,21.6,555.52,2388.0,9052.98,1.3,47.13,523.26,2388.05,8137.45,8.3699,0.03,390,2388,100.0,39.15,23.5307,288
39,146,0.0004,-0.0,100.0,518.67,642.15,1591.35,1391.66,14.62,21.6,555.56,2388.07,9055.1,1.3,47.39,523.48,2388.0,8141.08,8.4073,0.03,390,2388,100.0,39.2,23.537,288
39,147,0.0032,-0.0005,100.0,518.67,642.04,1586.72,1400.56,14.62,21.6,555.39,2388.06,9050.7,1.3,47.17,523.32,2388.03,8139.68,8.3733,0.03,391,2388,100.0,39.1,23.5249,288
39,148,0.0049,0.0001,100.0,518.67,641.91,1589.02,1401.42,14.62,21.6,555.4,2387.98,9060.18,1.3,47.36,522.92,2388.01,8132.0,8.4039,0.03,392,2388,100.0,39.0,23.6328,288
39,149,0.0002,0.0002,100.0,518.67,642.11,1582.37,1398.04,14.62,21.6,555.55,2387.97,9054.46,1.3,47.26,523.79,2388.0,8138.09,8.3807,0.03,391,2388,100.0,39.01,23.4236,288
39,150,0.002,0.0003,100.0,518.67,641.7,1586.38,1400.1,14.62,21.6,555.21,2387.96,9054.99,1.3,47.07,523.18,2388.02,8140.57,8.3694,0.03,391,2388,100.0,39.19,23.5092,288
39,151,-0.003,0.0004,100.0,518.67,641.98,1583.17,1396.6,14.62,21.6,555.17,2388.05,9060.06,1.3,47.24,523.94,2388.01,8133.78,8.3691,0.03,392,2388,100.0,39.1,23.4801,288
39,152,0.0006,-0.0002,100.0,518.67,641.9,1581.1,1397.62,14.62,21.6,554.74,2388.0,9059.98,1.3,47.25,523.35,2388.03,8138.1,8.3731,0.03,393,2388,100.0,39.07,23.4648,288
39,153,-0.0003,0.0004,100.0,518.67,642.06,1576.9,1399.31,14.62,21.6,555.63,2388.05,9051.38,1.3,47.21,523.24,2388.05,8140.31,8.3933,0.03,391,2388,100.0,39.08,23.5348,288
39,154,0.0001,0.0,100.0,518.67,641.94,1582.69,1394.5,14.62,21.6,555.18,2387.98,9060.5,1.3,46.99,523.0,2388.06,8137.11,8.3743,0.03,391,2388,100.0,38.91,23.4987,288
39,155,0.0039,-0.0002,100.0,518.67,641.88,1583.07,1394.99,14.62,21.6,555.62,2388.08,9049.97,1.3,46.93,522.71,2388.03,8143.9,8.3704,0.03,392,2388,100.0,38.97,23.5391,288
39,156,0.0027,-0.0004,100.0,518.67,641.9,1584.54,1385.54,14.62,21.6,555.78,2388.05,9057.56,1.3,47.39,522.81,2388.09,8135.36,8.3994,0.03,392,2388,100.0,39.18,23.4384,288
39,157,-0.0011,-0.0004,100.0,518.67,642.44,1580.39,1398.32,14.62,21.61,556.19,2388.06,9059.05,1.3,47.16,523.76,2388.06,8142.76,8.398,0.03,392,2388,100.0,39.1,23.5326,288
39,158,0.0022,0.0005,100.0,518.67,641.83,1583.62,1399.44,14.62,21.61,555.83,2388.05,9058.2,1.3,47.16,523.9,2388.03,8139.09,8.401,0.03,392,2388,100.0,39.22,23.5047,288
39,159,-0.0043,0.0002,100.0,518.67,642.41,1580.53,1392.99,14.62,21.6,555.6,2388.06,9053.82,1.3,47.25,523.21,2388.01,8144.54,8.3708,0.03,392,2388,100.0,38.95,23.618,288
39,160,0.0025,0.0002,100.0,518.67,641.86,1585.64,1396.66,14.62,21.6,556.37,2388.04,9059.64,1.3,47.2,523.77,2388.08,8140.61,8.3824,0.03,392,2388,100.0,39.2,23.4946,288
39,161,0.0022,-0.0005,100.0,518.67,642.33,1590.61,1402.04,14.62,21.6,555.5,2387.98,9062.76,1.3,47.22,523.95,2388.03,8145.05,8.3541,0.03,392,2388,100.0,39.34,23.4261,288
39,162,-0.0018,-0.0002,100.0,518.67,641.71,1581.28,1388.76,14.62,21.6,555.37,2388.0,9061.8,1.3,47.14,523.68,2388.04,8139.14,8.3685,0.03,391,2388,100.0,39.16,23.5025,288
39,163,0.0041,0.0001,100.0,518.67,642.16,1584.03,1405.64,14.62,21.61,555.94,2388.09,9056.74,1.3,47.18,524.42,2388.09,8142.16,8.3854,0.03,391,2388,100.0,39.18,23.5046,288
39,164,0.0012,-0.0002,100.0,518.67,641.32,1589.54,1400.1,14.62,21.6,555.78,2388.07,9058.08,1.3,47.28,522.94,2388.04,8140.26,8.3952,0.03,391,2388,100.0,39.06,23.4271,288
39,165,-0.0014,0.0004,100.0,518.67,641.92,1590.35,1396.06,14.62,21.6,556.2,2388.04,9062.99,1.3,47.33,523.94,2388.06,8139.0,8.3545,0.03,393,2388,100.0,39.13,23.4827,288
39,166,-0.0022,-0.0002,100.0,518.67,642.14,1586.12,1395.41,14.62,21.6,555.24,2388.04,9060.18,1.3,47.11,523.57,2388.02,8139.83,8.3935,0.03,391,2388,100.0,39.18,23.5066,288
39,167,-0.0048,0.0004,100.0,518.67,642.25,1580.9,1392.75,14.62,21.6,556.39,2388.04,9051.05,1.3,47.3,523.75,2388.05,8141.31,8.366,0.03,390,2388,100.0,39.25,23.4239,288
39,168,-0.0047,-0.0004,100.0,518.67,641.6,1589.31,1390.07,14.62,21.6,556.05,2388.06,9060.29,1.3,47.26,523.28,2388.06,8137.88,8.345,0.03,392,2388,100.0,39.28,23.5489,288
39,169,0.002,-0.0003,100.0,518.67,641.92,1584.23,1396.6,14.62,21.6,556.18,2388.05,9055.46,1.3,47.37,523.8,2388.04,8140.19,8.3862,0.03,393,2388,100.0,39.19,23.5725,288
39,170,0.0043,0.0001,100.0,518.67,642.0,1582.81,1402.6,14.62,21.6,556.23,2388.08,9055.53,1.3,47.17,523.69,2388.02,8139.1,8.3379,0.03,393,2388,100.0,39.03,23.4716,288
39,171,-0.0002,0.0003,100.0,518.67,642.3,1586.82,1398.55,14.62,21.6,556.49,2388.01,9068.84,1.3,47.27,524.33,2388.05,8142.5,8.3729,0.03,392,2388,100.0,38.99,23.3448,288
39,172,-0.0031,-0.0003,100.0,518.67,642.48,1581.97,1394.98,14.62,21.6,555.8,2388.03,9057.36,1.3,47.31,524.22,2387.96,8146.27,8.3685,0.03,392,2388,100.0,39.29,23.474,288
39,173,-0.003,0.0003,100.0,518.67,642.34,1582.46,1394.02,14.62,21.6,556.57,2388.1,9054.41,1.3,47.44,524.06,2388.06,8145.85,8.3779,0.03,392,2388,100.0,39.06,23.4653,288
39,174,0.0019,0.0004,100.0,518.67,641.76,1583.37,1397.9,14.62,21.6,556.56,2388.07,9058.85,1.3,47.32,524.12,2388.09,8139.6,8.3813,0.03,391,2388,100.0,39.09,23.5781,288
39,175,0.0013,-0.0002,100.0,518.67,642.13,1594.58,1398.97,14.62,21.6,556.02,2388.04,9063.29,1.3,47.16,523.91,2388.05,8141.2,8.3913,0.03,391,2388,100.0,39.21,23.4632,288
39,176,-0.0016,0.0,100.0,518.67,641.83,1585.25,1406.86,14.62,21.6,556.23,2388.02,9059.17,1.3,47.28,523.72,2388.01,8139.63,8.3729,0.03,392,2388,100.0,39.08,23.4937,288
39,177,0.0001,-0.0001,100.0,518.67,641.94,1585.86,1399.91,14.62,21.6,556.55,2388.07,9058.92,1.3,47.09,524.56,2388.03,8147.26,8.3755,0.03,392,2388,100.0,39.22,23.5279,288
39,178,0.0032,-0.0001,100.0,518.67,642.15,1584.57,1403.12,14.62,21.6,556.88,2388.04,9053.8,1.3,47.14,524.19,2388.03,8137.37,8.3282,0.03,392,2388,100.0,39.03,23.5156,288
39,179,-0.0034,0.0001,100.0,518.67,642.19,1586.97,1393.79,14.62,21.6,556.32,2388.04,9061.16,1.3,47.28,523.79,2388.07,8139.42,8.3976,0.03,391,2388,100.0,39.28,23.4643,288
39,180,-0.0018,-0.0003,100.0,518.67,642.02,1581.39,1397.84,14.62,21.6,556.25,2388.04,9065.32,1.3,47.21,524.09,2388.04,8144.57,8.3804,0.03,391,2388,100.0,39.26,23.4946,288
39,181,0.0001,0.0002,100.0,518.67,642.15,1584.97,1403.71,14.62,21.6,557.35,2388.14,9058.05,1.3,47.04,524.42,2388.04,8145.4,8.3434,0.03,392,2388,100.0,39.14,23.497,288
39,182,-0.001,-0.0004,100.0,518.67,641.96,1591.65,1401.5,14.62,21.6,556.69,2388.08,9051.19,1.3,47.24,524.24,2388.05,8148.08,8.3097,0.03,391,2388,100.0,39.12,23.5434,288
39,183,-0.0009,-0.0004,100.0,518.67,642.07,1590.2,1397.03,14.62,21.61,556.58,2388.07,9065.99,1.3,47.16,524.3,2388.08,8140.75,8.3271,0.03,391,2388,100.0,39.15,23.4531,288
39,184,0.0011,-0.0004,100.0,518.67,642.5,1583.79,1397.6,14.62,21.6,556.44,2388.1,9060.65,1.3,47.37,525.17,2388.12,8141.17,8.3721,0.03,391,2388,100.0,39.28,23.5615,288
39,185,0.002,0.0003,100.0,518.67,641.89,1582.04,1403.83,14.62,21.6,556.12,2388.05,9065.89,1.3,47.19,524.45,2388.04,8144.69,8.364,0.03,391,2388,100.0,39.11,23.3756,288
39,186,-0.0005,-0.0004,100.0,518.67,641.89,1585.61,1401.53,14.62,21.61,557.05,2388.08,9059.81,1.3,47.18,524.39,2388.05,8150.16,8.3337,0.03,391,2388,100.0,39.28,23.518,288
39,187,-0.0023,-0.0003,100.0,518.67,642.14,1582.62,1399.85,14.62,21.61,557.44,2388.12,9061.26,1.3,47.23,524.47,2388.09,8149.27,8.3581,0.03,392,2388,100.0,39.12,23.5071,288
39,188,0.0037,0.0002,100.0,518.67,641.92,1591.34,1395.46,14.62,21.6,556.34,2388.1,9062.91,1.3,47.21,524.58,2388.04,8144.67,8.3775,0.03,392,2388,100.0,39.24,23.5352,288
39,189,-0.0014,0.0003,100.0,518.67,641.9,1584.54,1398.83,14.62,21.6,557.65,2388.04,9068.91,1.3,47.37,524.26,2388.1,8144.88,8.3306,0.03,392,2388,100.0,39.15,23.4986,288
39,190,-0.0007,0.0001,100.0,518.67,642.72,1585.19,1402.94,14.62,21.6,557.12,2388.09,9062.22,1.3,47.17,525.19,2388.06,8139.2,8.3957,0.03,393,2388,100.0,39.28,23.6186,288
39,191,0.0069,-0.0005,100.0,518.67,642.39,1583.2,1396.87,14.62,21.6,556.89,2388.13,9067.81,1.3,47.28,524.66,2388.06,8146.27,8.4019,0.03,393,2388,100.0,39.04,23.5303,288
39,192,-0.0007,-0.0001,100.0,518.67,642.2,1585.53,1402.48,14.62,21.61,558.1,2388.07,9063.32,1.3,47.17,524.54,2388.08,8144.55,8.3479,0.03,392,2388,100.0,39.18,23.5751,288
39,193,-0.0025,0.0,100.0,518.67,642.73,1584.83,1405.62,14.62,21.6,557.17,2388.14,9063.17,1.3,47.31,524.96,2388.08,8141.4,8.3568,0.03,392,2388,100.0,39.38,23.55,288
39,194,0.0001,0.0002,100.0,518.67,642.37,1585.7,1391.29,14.62,21.6,556.54,2388.13,9066.29,1.3,47.26,524.05,2388.08,8142.74,8.3691,0.03,393,2388,100.0,39.13,23.4619,288
39,195,0.0012,-0.0002,100.0,518.67,642.44,1582.68,1401.78,14.62,21.61,556.81,2388.12,9065.47,1.3,47.38,525.03,2388.11,8147.89,8.3538,0.03,392,2388,100.0,39.3,23.563,288
39,196,0.004,0.0004,100.0,518.67,642.08,1584.16,1404.58,14.62,21.6,556.97,2388.09,9062.45,1.3,47.33,524.83,2388.09,8144.68,8.329,0.03,393,2388,100.0,39.19,23.4584,288
39,197,0.0006,-0.0002,100.0,518.67,642.09,1587.15,1400.4,14.62,21.6,557.13,2388.11,9062.47,1.3,47.36,524.39,2388.1,8143.83,8.3446,0.03,391,2388,100.0,39.25,23.4528,288
39,198,0.0014,0.0002,100.0,518.67,642.65,1589.18,1399.38,14.62,21.6,557.13,2388.11,9073.37,1.3,47.28,525.93,2388.08,8150.0,8.3647,0.03,393,2388,100.0,38.95,23.5768,288
39,199,0.0002,0.0004,100.0,518.67,642.23,1584.41,1402.97,14.62,21.61,557.66,2388.06,9065.45,1.3,47.32,525.32,2388.12,8145.64,8.3456,0.03,392,2388,100.0,39.19,23.4837,288
39,200,0.0014,0.0003,100.0,518.67,642.16,1581.22,1400.29,14.62,21.6,557.1,2388.1,9068.14,1.3,47.15,525.11,2388.07,8148.65,8.3323,0.03,393,2388,100.0,39.07,23.477,288
39,201,-0.0014,0.0005,100.0,518.67,642.43,1584.43,1396.31,14.62,21.6,557.42,2388.08,9066.37,1.3,47.27,524.92,2388.09,8144.02,8.3369,0.03,392,2388,100.0,39.14,23.6241,288
39,202,-0.0027,-0.0003,100.0,518.67,641.8,1584.53,1403.03,14.62,21.6,557.97,2388.08,9064.1,1.3,47.31,525.75,2388.08,8149.07,8.3431,0.03,393,2388,100.0,39.33,23.5771,288
39,203,-0.0027,-0.0001,100.0,518.67,642.2,1592.18,1398.62,14.62,21.6,556.69,2388.13,9061.97,1.3,47.28,525.12,2388.12,8148.8,8.3541,0.03,392,2388,100.0,39.15,23.6028,288
39,204,-0.0001,-0.0,100.0,518.67,642.12,1587.6,1402.02,14.62,21.6,558.33,2388.11,9067.52,1.3,47.28,525.61,2388.11,8145.96,8.3624,0.03,393,2388,100.0,39.15,23.5721,288
39,205,-0.0015,-0.0001,100.0,518.67,642.0,1586.74,1400.3,14.62,21.6,557.72,2388.1,9066.23,1.3,47.33,525.54,2388.05,8150.21,8.3849,0.03,392,2388,100.0,39.4,23.4788,288
39,206,0.0027,0.0005,100.0,518.67,642.55,1583.56,1398.72,14.62,21.6,558.18,2388.12,9068.11,1.3,47.29,525.22,2388.12,8142.2,8.3696,0.03,394,2388,100.0,39.27,23.4907,288
39,207,0.0014,-0.0001,100.0,518.67,641.87,1595.02,1405.04,14.62,21.6,558.15,2388.11,9066.02,1.3,47.3,525.71,2388.11,8153.21,8.3287,0.03,392,2388,100.0,39.2,23.4189,288
39,208,-0.0001,-0.0003,100.0,518.67,642.03,1587.91,1405.44,14.62,21.6,557.73,2388.11,9067.57,1.3,47.1,525.04,2388.11,8147.22,8.3536,0.03,392,2388,100.0,39.05,23.4274,288
39,209,0.0002,0.0004,100.0,518.67,641.92,1586.69,1400.31,14.62,21.6,557.82,2388.13,9065.81,1.3,47.34,525.55,2388.12,8148.09,8.3875,0.03,393,2388,100.0,39.32,23.5284,288
39,210,0.0015,-0.0003,100.0,518.67,642.64,1586.72,1396.31,14.62,21.6,558.26,2388.06,9059.29,1.3,47.39,525.61,2388.13,8147.56,8.3589,0.03,392,2388,100.0,38.92,23.5643,288
39,211,0.0011,0.0004,100.0,518.67,642.2,1585.11,1406.52,14.62,21.6,557.9,2388.1,9069.73,1.3,47.32,525.62,2388.08,8144.89,8.3195,0.03,391,2388,100.0,39.03,23.3689,288
39,212,-0.0006,0.0005,100.0,518.67,642.73,1590.45,1405.19,14.62,21.6,558.97,2388.15,9073.39,1.3,47.18,525.76,2388.15,8145.58,8.3754,0.03,393,2388,100.0,39.15,23.5489,288
39,213,0.0032,0.0002,100.0,518.67,642.59,1585.08,1395.12,14.62,21.6,557.65,2388.12,9071.68,1.3,47.38,525.63,2388.13,8149.51,8.3475,0.03,392,2388,100.0,39.2,23.5373,288
39,214,0.0009,-0.0004,100.0,518.67,642.25,1586.89,1403.71,14.62,21.6,559.03,2388.13,9067.14,1.3,47.52,526.68,2388.12,8147.55,8.3729,0.03,392,2388,100.0,39.28,23.4946,288
39,215,-0.0043,0.0003,100.0,518.67,642.38,1588.27,1404.86,14.62,21.6,558.66,2388.12,9068.11,1.31,47.47,525.91,2388.11,8147.89,8.3452,0.03,393,2388,100.0,39.3,23.5765,288
39,216,-0.0029,-0.0003,100.0,518.67,642.66,1583.48,1399.33,14.62,21.6,557.92,2388.13,9070.57,1.3,47.42,525.25,2388.1,8147.33,8.3521,0.03,390,2388,100.0,39.15,23.5433,288
39,217,-0.0008,0.0003,100.0,518.67,642.26,1593.24,1408.26,14.62,21.6,557.88,2388.14,9069.87,1.3,47.32,526.61,2388.15,8148.39,8.3761,0.03,393,2388,100.0,39.25,23.4882,288
39,218,0.0026,0.0003,100.0,518.67,643.05,1595.97,1412.52,14.62,21.61,558.9,2388.17,9070.1,1.3,47.44,526.38,2388.19,8148.99,8.3402,0.03,391,2388,100.0,39.18,23.5449,288
39,219,-0.0006,0.0004,100.0,518.67,641.92,1582.04,1402.71,14.62,21.61,559.05,2388.16,9070.27,1.3,47.33,525.96,2388.1,8148.07,8.3349,0.03,392,2388,100.0,39.22,23.5541,288
39,220,-0.0004,0.0003,100.0,518.67,642.61,1586.84,1404.81,14.62,21.6,558.99,2388.15,9073.74,1.3,47.31,526.4,2388.16,8150.04,8.346,0.03,394,2388,100.0,39.23,23.5872,288
39,221,0.0012,-0.0003,100.0,518.67,642.43,1587.94,1402.9,14.62,21.6,557.98,2388.14,9065.17,1.3,47.37,525.97,2388.11,8148.98,8.3415,0.03,392,2388,100.0,39.22,23.5906,288
39,222,0.0017,0.0001,100.0,518.67,642.52,1585.01,1395.64,14.62,21.6,558.96,2388.13,9069.79,1.3,47.42,526.8,2388.11,8151.5,8.3431,0.03,392,2388,100.0,39.28,23.4519,288
39,223,-0.0036,0.0005,100.0,518.67,642.13,1592.62,1403.89,14.62,21.6,559.04,2388.16,9072.72,1.3,47.47,526.32,2388.22,8150.1,8.378,0.03,390,2388,100.0,38.94,23.5671,288
39,224,0.0005,0.0,100.0,518.67,641.27,1589.84,1400.97,14.62,21.6,558.67,2388.16,9070.11,1.3,47.3,526.2,2388.14,8153.28,8.3818,0.03,392,2388,100.0,39.44,23.535,288
39,225,0.0011,-0.0004,100.0,518.67,642.11,1592.98,1401.38,14.62,21.6,559.2,2388.22,9070.07,1.3,47.61,526.72,2388.11,8149.95,8.3635,0.03,392,2388,100.0,38.98,23.6174,288
39,226,0.0004,-0.0004,100.0,518.67,641.92,1585.66,1407.06,14.62,21.6,558.69,2388.12,9074.7,1.31,47.45,526.55,2388.12,8150.85,8.3032,0.03,391,2388,100.0,39.39,23.5573,288
39,227,-0.0028,0.0004,100.0,518.67,642.49,1595.69,1398.2,14.62,21.6,559.82,2388.21,9072.47,1.3,47.48,526.65,2388.22,8152.86,8.3122,0.03,392,2388,100.0,39.22,23.6415,288
39,228,-0.001,0.0001,100.0,518.67,642.61,1585.94,1403.03,14.62,21.61,560.2,2388.21,9068.85,1.31,47.3,527.17,2388.16,8156.82,8.3288,0.03,394,2388,100.0,39.13,23.5676,288
39,229,0.0015,-0.0001,100.0,518.67,642.44,1587.49,1397.1,14.62,21.6,559.47,2388.13,9073.0,1.31,47.45,527.6,2388.18,8151.84,8.3624,0.03,393,2388,100.0,39.28,23.4976,288
39,230,-0.0003,-0.0003,100.0,518.67,642.83,1590.52,1408.25,14.62,21.6,559.63,2388.13,9071.05,1.3,47.41,527.1,2388.19,8154.67,8.3122,0.03,394,2388,100.0,39.23,23.6113,288
39,231,0.0019,0.0001,100.0,518.67,642.85,1587.33,1401.2,14.62,21.6,559.47,2388.16,9075.01,1.31,47.7,527.11,2388.19,8155.26,8.3153,0.03,395,2388,100.0,39.17,23.6005,288
39,232,-0.001,0.0002,100.0,518.67,643.05,1587.35,1402.32,14.62,21.6,559.35,2388.2,9073.85,1.31,47.45,527.4,2388.21,8152.42,8.3056,0.03,394,2388,100.0,39.26,23.5374,288
39,233,0.0019,-0.0001,100.0,518.67,642.56,1593.77,1407.4,14.62,21.61,559.71,2388.21,9079.96,1.31,47.22,527.99,2388.17,8157.01,8.3501,0.03,392,2388,100.0,39.45,23.541,288
39,234,-0.0011,0.0002,100.0,518.67,642.12,1589.84,1403.47,14.62,21.6,559.63,2388.15,9081.35,1.3,47.49,527.12,2388.18,8156.13,8.3338,0.03,393,2388,100.0,39.29,23.5994,288
39,235,0.0024,0.0001,100.0,518.67,642.47,1584.28,1405.05,14.62,21.61,560.66,2388.18,9071.58,1.31,47.47,528.48,2388.16,8151.53,8.323,0.03,391,2388,100.0,39.37,23.6385,288
39,236,0.0013,0.0003,100.0,518.67,642.77,1595.99,1408.98,14.62,21.6,560.43,2388.26,9082.07,1.31,47.52,527.97,2388.14,8156.35,8.3444,0.03,394,2388,100.0,39.48,23.6905,288
39,237,-0.0018,-0.0005,100.0,518.67,642.84,1582.57,1403.46,14.62,21.61,560.04,2388.24,9078.59,1.31,47.44,528.32,2388.2,8157.27,8.3355,0.03,392,2388,100.0,39.38,23.6182,288
39,238,-0.0016,-0.0002,100.0,518.67,642.22,1588.74,1408.06,14.62,21.6,559.58,2388.23,9080.8,1.31,47.55,528.1,2388.18,8155.32,8.327,0.03,393,2388,100.0,39.25,23.6302,288
39,239,-0.0006,0.0005,100.0,518.67,642.53,1586.85,1412.96,14.62,21.6,560.53,2388.19,9076.5,1.31,47.61,527.7,2388.17,8158.19,8.3408,0.03,394,2388,100.0,39.26,23.6472,288
